"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046395","carboxylic acid catabolic process","68/3774","242/18805",0.28099173553719,1.40011912739185,3.13909923744353,0.00159640672977656,0.0219777840776272,0.0177829922588181,"CPT2/SLC25A44/ACOT8/HMGCL/MLYCD/ACADVL/AKT1/BLMH/NUDT19/MCAT/AKT2/BCKDK/AMDHD2/HSD17B10/PLA2G15/IVD/GSTZ1/ACOX3/NPL/HADH/ACAA1/AKR1A1/GCDH/TYSND1/DCXR/IL4I1/SDSL/ECHS1/BCAT2/NOS3/ALDH5A1/ILVBL/MPST/CRAT/NAGK/HAAO/ETFB/DPEP2/ECI1/PPARD/SLC27A4/BCKDHA/QDPR/CARNS1/ECH1/SDS/LDHD/MAT1A/ALDH4A1/ACADS/GLS2/TST/SLC27A2/ALDH1L1/GPT/NUDT8/CYP4F12/FMO1/CYP2W1/NOS2/IDO1/CYP4F3/RENBP/LOC344967/LEP/CYP26A1/GLUD2/ADIPOQ",68
"GO:0002260","lymphocyte homeostasis","28/3774","81/18805",0.345679012345679,1.72244139564401,3.26496062364066,0.0016078197120066,0.0220079210345477,0.0178073771226301,"AKT1/CAMLG/BCL2L11/BAK1/PPP2R1A/TCIRG1/MIF/PACS1/RIPK3/IL2RA/SIVA1/BAX/SH2B2/TGFB1/SPNS2/GAPT/CORO1A/LAT/LGALS9/SASH3/FOXN1/LMO1/CD74/FOXP3/SIT1/TNFRSF17/TNFRSF13B/LGALS2",28
"GO:0002643","regulation of tolerance induction","10/3774","19/18805",0.526315789473684,2.6225141550219,3.54552267807026,0.00161422742336114,0.0220079210345477,0.0178073771226301,"IL2RA/HAVCR2/HLA-B/LILRB4/IDO1/FOXP3/PDCD1/CD3E/FOXJ1/HLA-G",10
"GO:0042402","biogenic amine catabolic process","10/3774","19/18805",0.526315789473684,2.6225141550219,3.54552267807026,0.00161422742336114,0.0220079210345477,0.0178073771226301,"COMT/DHPS/SMOX/SULT1A3/PAOX/CHDH/MOXD1/MAOB/SLC6A3/DBH",10
"GO:0050862","positive regulation of T cell receptor signaling pathway","10/3774","19/18805",0.526315789473684,2.6225141550219,3.54552267807026,0.00161422742336114,0.0220079210345477,0.0178073771226301,"RPS3/IKBKG/RELA/NECTIN2/CD81/PRKD2/CCR7/TESPA1/LCK/TRAT1",10
"GO:0050920","regulation of chemotaxis","62/3774","217/18805",0.285714285714286,1.4236505412976,3.14523740880265,0.00161616278350765,0.0220079210345477,0.0178073771226301,"RAC1/SLC8B1/NINJ1/PTK2B/SMAD3/STX4/IL16/CORO1B/ADGRA2/BST1/CSF1R/PLA2G7/NOTCH1/MEGF8/LGMN/JAM3/NOD2/TMEM102/MIF/MAPK3/TREM2/NBL1/PDGFB/RIN3/WNT3A/GPSM3/FGF1/CCL2/GAS6/IL34/RARRES2/AIF1/PERP/PRKD2/TRPV4/VEGFB/KLRK1/SEMA3F/PGF/ZNF580/EDN2/CCR7/TGFB1/CCL26/CCL3/SLAMF8/CCR4/NOVA2/CXCR4/PADI2/CCL4/CX3CR1/S100A7/SLAMF1/VEGFD/LGALS9/CXCL10/MDK/CD74/CXCL17/HSPB1/CXCR3",62
"GO:0006883","intracellular sodium ion homeostasis","11/3774","22/18805",0.5,2.4913884472708,3.50712921832303,0.00162723529445206,0.0220627746416617,0.0178517610908787,"ATP1B1/ATP1B2/ATP1A1/ATP1B3/SLC9A1/SCNN1G/SCNN1D/ATP1A3/ATP1A2/ATP12A/SCNN1B",11
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","11/3774","22/18805",0.5,2.4913884472708,3.50712921832303,0.00162723529445206,0.0220627746416617,0.0178517610908787,"HLA-E/TAP2/HLA-A/TAPBP/HLA-F/HLA-C/HLA-B/TAP1/RAET1L/HLA-H/HLA-G",11
"GO:0017157","regulation of exocytosis","54/3774","184/18805",0.293478260869565,1.46233669731112,3.15789662811598,0.00163444231759879,0.0221126278130428,0.0178920990320295,"HGS/CDK5/CPLANE2/GIT1/STX4/SYK/RAB3D/GNAI2/STXBP1/CHMP2A/DTNBP1/FGR/ATP13A2/UNC13D/ANXA1/VSNL1/GATA2/S100A10/FES/LAMP1/NOTCH1/SPHK2/FCGR2B/CBARP/VAMP8/RIMS3/RAB7A/RPH3AL/STXBP2/HLA-F/PRAM1/BAIAP3/SDC1/DOC2B/HAP1/DOC2A/CD300A/PRKCB/SCAMP5/CSPG5/SPI1/ITGB2/CPLX1/LGALS9/P2RX1/SEPTIN1/ADRA2A/VAMP2/PLA2G3/RAB37/CD177/FGA/SYT5/LGI3",54
"GO:1901019","regulation of calcium ion transmembrane transporter activity","22/3774","59/18805",0.372881355932203,1.85798460474433,3.30737414017467,0.00163949303366033,0.0221331559544144,0.0179087090677733,"CALM3/CALM1/GSTO1/STIM1/SELENON/CACNB3/FKBP1A/CBARP/GPR35/SLC9A1/HAP1/JPH4/TLR9/CASQ2/ADRA2A/CACNA1F/HRC/SLN/GSTM2/CASQ1/STAC3/ATP2A1",22
"GO:0019362","pyridine nucleotide metabolic process","53/3774","180/18805",0.294444444444444,1.46715097450392,3.15556770534096,0.00165683752448088,0.0222713095565413,0.0180204939696757,"VCP/NAXE/EIF6/HK1/SIRT6/PFKFB3/OGDH/NAXD/SLC25A11/GPI/NMRK1/GIT1/MDH2/FKRP/GALK1/SRC/TP53/NAPRT/PARP10/PGLS/TALDO1/DCXR/HK2/JMJD8/ALDOA/FDXR/PFKL/IDH2/PGD/SARM1/SLC25A22/ENO2/ZBTB7A/PC/RPIA/HAAO/CD38/ALDOC/PRKACA/TREX1/G6PD/GPD1/ALDH1L1/FMO1/IDO1/ENO3/FBP1/PRKAG3/CBFA2T3/PGAM4/UCP2/GCK/RPEL1",53
"GO:0046496","nicotinamide nucleotide metabolic process","53/3774","180/18805",0.294444444444444,1.46715097450392,3.15556770534096,0.00165683752448088,0.0222713095565413,0.0180204939696757,"VCP/NAXE/EIF6/HK1/SIRT6/PFKFB3/OGDH/NAXD/SLC25A11/GPI/NMRK1/GIT1/MDH2/FKRP/GALK1/SRC/TP53/NAPRT/PARP10/PGLS/TALDO1/DCXR/HK2/JMJD8/ALDOA/FDXR/PFKL/IDH2/PGD/SARM1/SLC25A22/ENO2/ZBTB7A/PC/RPIA/HAAO/CD38/ALDOC/PRKACA/TREX1/G6PD/GPD1/ALDH1L1/FMO1/IDO1/ENO3/FBP1/PRKAG3/CBFA2T3/PGAM4/UCP2/GCK/RPEL1",53
"GO:0008286","insulin receptor signaling pathway","52/3774","176/18805",0.295454545454545,1.4721840824782,3.1535886005422,0.00167811020308248,0.0225089557004468,0.0182127817600409,"BCAR1/AKT1/PIP4K2C/GRB2/TSC2/AKT2/TYRO3/EPHA1/BLVRB/SOCS3/FOXO4/EPHB4/GNAI2/INPP5K/SRC/PRKCZ/RELA/EPHA2/RPS6KB2/CSF1R/PDK2/HRAS/BAIAP2/DDR1/SREBF1/TIE1/MAPK3/PIK3R2/ERBB2/PRKCD/GSK3A/ZBTB7B/SLC2A8/RARRES2/SLC27A4/SH2B2/SOCS1/CTSD/EPHB3/FGFR4/LTK/PRKCB/EPHB1/FGFR3/FUT7/NTRK2/IGF2/SERPINA12/TRIM72/LEP/MZB1/C1QTNF12",52
"GO:0070227","lymphocyte apoptotic process","29/3774","85/18805",0.341176470588235,1.70000623460831,3.24108619114791,0.00168752523266144,0.022586876191007,0.0182758299488638,"AKT1/BCL2L11/LMBR1L/BAK1/ORMDL3/LGALS3/TP53/MIF/RIPK3/BTK/IL2RA/BBC3/SIVA1/KDELR1/BAX/PERP/PRKD2/EFNA1/RORC/CD3G/EBF4/LGALS9/IDO1/CD74/PTCRA/BCL3/PDCD1/FASLG/CD27",29
"GO:0042554","superoxide anion generation","18/3774","45/18805",0.4,1.99311075781664,3.34210167464885,0.00169729352896732,0.022620950352024,0.0183034005419432,"GSTP1/SYK/GNAI2/HVCN1/NCF4/PRKCD/NOXA1/DUOX1/NOXO1/ACP5/TGFB1/TYROBP/NCF1C/NCF1B/ITGB2/NCF1/DUOX2/CD177",18
"GO:0070296","sarcoplasmic reticulum calcium ion transport","18/3774","45/18805",0.4,1.99311075781664,3.34210167464885,0.00169729352896732,0.022620950352024,0.0183034005419432,"CALM3/CALM1/GSTO1/FKBP1A/NOL3/PRKACA/CCL3/CASQ2/CCR5/RYR1/HRC/SLN/ATP1A2/GSTM2/CASQ1/ATP2A1/CACNG1/DHRS7C",18
"GO:0006650","glycerophospholipid metabolic process","82/3774","302/18805",0.271523178807947,1.35293942169673,3.09823744577261,0.00170274459915423,0.0226454186180512,0.0183231986700807,"DHRS7B/VAC14/PIP4K2C/IP6K1/MPPE1/LPCAT3/PIGO/PIGQ/PITPNM2/ITPKB/PIGT/CDS1/PNPLA6/INPP5E/PIGS/PLA2G6/HDHD5/PLA2G15/PIP5K1C/PITPNM1/TTC7A/SLC44A2/PLCB2/DPM3/INPP5K/AGPAT3/PIGX/CLN3/PIK3C2B/TMEM150A/NAAA/AGPAT1/PGAP2/GPAA1/ABHD8/PLD2/ABHD16B/PLA2G7/DGKQ/NR1H3/INPP1/MBOAT7/ABHD16A/DPM2/PLEK/PIP4P1/TMEM86B/CDIPT/ABHD4/ABHD12/PDGFB/ETNK2/PNPLA7/PLA2G4C/PLCD1/PLSCR3/PLAAT4/GDPD3/PIGZ/NR1H2/ITPKC/AGPAT2/INPP5J/PGAP3/PLA1A/ITPKA/PLA2G4F/IMPA2/ABCA3/ENPP6/GPAT2/MTMR8/LIPC/PLA2G3/APOC1/PLAAT5/GALR2/THEM5/PLA2G2F/ALOX15/PIPSL/PLA2G2D",82
"GO:1903828","negative regulation of protein localization","64/3774","226/18805",0.283185840707965,1.41105186394098,3.11509865907472,0.00174735848031661,0.0231895201709815,0.0187634502290912,"UBAC2/ABHD17B/VCP/AKT1/TMEM59/ARF6/CDK5/NSFL1C/OS9/SIRT6/SNX33/RHBDF1/ERP29/RAB11FIP3/INPP5E/BAG3/PARK7/TMBIM1/ABHD17C/ILRUN/CDK9/RANGAP1/INPP5K/HADH/JAGN1/SAPCD2/VSNL1/AP2M1/PFKL/NR1H3/LZTS2/RHBDF2/PIM3/SUFU/SREBF1/TAX1BP3/CSK/BMP8A/LYPD1/APOE/ADRA2C/SVIP/TRIM29/FZD9/TGFB1/CD200/LILRB4/TP53INP2/SPI1/SFN/MIDN/FFAR2/ABI3/ADRA2A/DRD4/IL12B/MRAP2/DMTN/CABP1/CAV3/ACTN2/UCP2/DERL3/ADIPOQ",64
"GO:0016101","diterpenoid metabolic process","30/3774","89/18805",0.337078651685393,1.67958771726121,3.22007611672809,0.00175903306239358,0.0232459559131506,0.0188091143580393,"SRD5A1/DGAT1/RDH13/AKR1B1/LIPE/DHRS4L1/RARRES2/DHRS4/RDH5/CRABP2/PNPLA2/DHRS9/RDH16/RBP1/CYP2W1/ALDH1A1/CYP2S1/UGT1A9/AKR1C1/SDR9C7/RDH12/AKR1C3/CYP2C18/ADH1C/ADH7/CEL/AKR1B10/UGT1A7/UGT1A8/CYP26A1",30
"GO:1901264","carbohydrate derivative transport","30/3774","89/18805",0.337078651685393,1.67958771726121,3.22007611672809,0.00175903306239358,0.0232459559131506,0.0188091143580393,"SLC35C2/SLC15A4/SLC25A26/GUK1/LRRC8A/PSAP/SLC19A1/NPC2/SLC25A5/ABCG1/SLC35A2/CLN3/VLDLR/SLC37A4/ABCC5/SLC25A42/PLTP/SPNS1/SLC35A4/SLC35C1/CALHM2/SLC25A6/GLTP/SLC25A23/SLC29A4/CALHM6/ADORA1/SLC15A3/GJB1/SLC25A41",30
"GO:0071675","regulation of mononuclear cell migration","45/3774","148/18805",0.304054054054054,1.51503351523224,3.15193733777557,0.00178169651281864,0.0234465272191092,0.0189714036028787,"AKT1/SLC8B1/NINJ1/PTK2B/LGALS3/CSF1R/PLA2G7/LGMN/JAM3/TMEM102/MIF/MAPK3/RIPK3/TREM2/NBL1/CD9/PYCARD/CCL2/GAS6/CD81/IL34/RARRES2/AIF1/TRPV4/TNFRSF14/KLRK1/CCR7/TGFB1/CD200/CX3CL1/CCL3/SLAMF8/SPNS2/CORO1A/PADI2/CCL4/CX3CR1/S100A7/SLAMF1/LGALS9/SPN/CXCL10/MDK/CXCL17/ASCL2",45
"GO:0099175","regulation of postsynapse organization","45/3774","148/18805",0.304054054054054,1.51503351523224,3.15193733777557,0.00178169651281864,0.0234465272191092,0.0189714036028787,"ABHD17B/NCKIPSD/AKT1/CDK5/UBE2M/CFL1/PTK2B/SIGMAR1/ABHD17C/SHANK3/CC2D1A/PPP1R9B/LRFN4/DTNBP1/ASIC1/ARHGAP44/BAIAP2/CDK5R1/SEMA4C/ELMO1/LZTS3/FCGR2B/GRID1/ARHGEF15/RHOG/ZDHHC8/RAC3/ARHGAP33/LZTS1/TRIM47/APOE/NGEF/EFNA1/RTN4R/SEMA3F/SRCIN1/ITPKA/CARMIL3/LRRC4B/ABI3/CASKIN1/CBLN1/SYNDIG1/LRFN1/CAMK2B",45
"GO:0002717","positive regulation of natural killer cell mediated immunity","15/3774","35/18805",0.428571428571429,2.1354758119464,3.36908450959432,0.00179840946125133,0.0236096257840663,0.0191033723449418,"HLA-E/LAMP1/RASGRP1/HLA-F/NECTIN2/KLRK1/SLAMF6/SH2D1A/CRTAM/IL12B/KLRC1/LAG3/NCR3/KIR2DL4/HLA-G",15
"GO:1905517","macrophage migration","23/3774","63/18805",0.365079365079365,1.81910902499138,3.2631433348974,0.00180162853205359,0.0236096257840663,0.0191033723449418,"PTK2B/LGALS3/B4GALT1/CSF1R/MIF/MAPK3/TREM2/CD9/SFTPD/CCL2/CD81/IL34/RARRES2/TRPV4/EDN2/CD200/CX3CL1/CCL3/SLAMF8/CX3CR1/SLAMF1/MDK/CXCL17",23
"GO:0006006","glucose metabolic process","56/3774","193/18805",0.290155440414508,1.44577982432295,3.11913859902844,0.001806223272378,0.0236204229189474,0.0191121086836613,"WDR5/MLYCD/AKT1/STK11/KAT2A/HK1/LCMT1/PHKG2/SIRT6/SLC25A11/BAD/GPI/AKT2/BCKDK/MDH2/IGFBP4/SRC/TP53/BRAT1/SLC37A4/DCXR/PPP1CA/HK2/KCNQ1/PDK2/PFKL/DGKQ/WDTC1/SLC25A10/C1QTNF1/ENO2/GSK3A/PC/SIRT7/GALM/CRTC2/PPARD/ALDOC/PRKACA/G6PD/SDS/GPD1/GAA/RORC/GPT/PPP1R3G/ENO3/FBP1/PRKAG3/TFF3/IGF2/SERPINA12/GCK/LEP/C1QTNF12/ADIPOQ",56
"GO:0008016","regulation of heart contraction","61/3774","214/18805",0.285046728971963,1.42032425498616,3.09864693545626,0.00186240911777293,0.0243044389869367,0.0196655699606944,"CALM3/CALM1/RANGRF/IRX3/GSTO1/SRC/SMAD7/KCNQ1/SNTA1/ACE/BIN1/ATP1B1/NOS3/ATP1B2/SREBF1/GRK2/ADM/GSK3A/ATP1A1/DMPK/KCNE5/TRPM4/CHRFAM7A/KCND3/PRKACA/SLC9A1/JUP/GAA/RGS4/EDN2/SCN1B/CACNA1H/KCNE3/KCNE2/ADORA3/TNNT2/CASQ2/KCNIP1/HOPX/SCN4B/ATP2A3/ADORA1/SCN2B/KCNJ12/FXYD1/MYL4/ATP1A3/MYL3/HRC/ATP1A2/S100A1/CAV3/GSTM2/TNNI3K/MYH7/DES/HSPB7/MYL2/ATP2A1/SLC8A2/MYH6",61
"GO:0010506","regulation of autophagy","95/3774","359/18805",0.264623955431755,1.31856213086755,3.05367210318834,0.00186764678682048,0.0243221194857453,0.0196798758694401,"EIF2AK1/TRIM65/KAT8/SNRNP70/AKT1/GPR137B/WDR6/TMEM59/PIP4K2C/RALB/POLDIP2/CDK5/ATP6V0A1/ATG101/STK11/PINK1/MOAP1/TSC2/DAP/BAD/WDR45/UBQLN4/PSAP/QSOX1/LRSAM1/SIRT2/BAG3/PARK7/MUL1/EHMT2/CTSA/BMF/IKBKG/ATP6V0D1/PARL/CAPNS1/ATP6V0B/USP20/ORMDL3/ATP6V1B2/FKBP8/SLC25A5/SUPT5H/DDRGK1/TP53/CLN3/ATG2A/DAPK3/HK2/STING1/TBC1D25/ATP13A2/WDR24/CAPN1/UBQLN2/CDK5R1/STUB1/ULK3/HSPB8/NOD2/SREBF1/KEAP1/MAPK3/PIK3R2/BOK/TREM2/TOM1/GSK3A/NPRL3/PYCARD/RRAGA/CPTP/GPR137/IL10RA/CHMP4B/TFEB/LZTS1/ENDOG/ATP6V0E2/PRKACA/SREBF2/SVIP/HMOX1/TSPO/TLR9/TICAM1/ULK1/ATP6V1C2/MAPK15/PIM2/MTMR8/ATP6V0C/HSPB1/LEP/MAGEA6",95
"GO:0009620","response to fungus","27/3774","78/18805",0.346153846153846,1.72480738657209,3.21416330427537,0.00188665480118926,0.0244679206514482,0.0197978486819794,"FAM3A/BAK1/SYK/JAGN1/TRIM62/MYD88/CARD9/BTK/SPON2/CLEC4A/CLEC4E/IL17RC/RARRES2/TGFB1/CTSG/SPI1/CX3CR1/ZBP1/S100A12/S100A9/S100A8/DEFB4A/IL36RN/POMC/HAMP/GNLY/HTN3",27
"GO:0050853","B cell receptor signaling pathway","27/3774","78/18805",0.346153846153846,1.72480738657209,3.21416330427537,0.00188665480118926,0.0244679206514482,0.0197978486819794,"BCAR1/GPS2/GRB2/LAT2/PTPN6/SYK/BLNK/FCGR2B/BTK/CD81/CD38/BAX/LIME1/ITK/SH2B2/FCMR/CD300A/PRKCB/NFAM1/LCK/CTLA4/FCRL3/BLK/CD79B/CD19/MS4A1/CD79A",27
"GO:0010876","lipid localization","123/3774","482/18805",0.255186721991701,1.27153850213406,3.02613834121421,0.00190521753407975,0.0246036823137864,0.0199076981819052,"CPT2/PITPNB/GPS2/AKT1/CLN8/NAXE/XKR8/TRIAP1/PITPNA/LPCAT3/PLEKHA8P1/ABCC10/PITPNM2/SLC25A11/COMT/PLIN3/AKT2/FIS1/STOML1/PSAP/CRY2/NPC2/SIGMAR1/PITPNM1/GRAMD1A/TSKU/GM2A/SYK/EHD1/ABCG1/LAMTOR1/CLN3/SLC10A3/ATG2A/CLPTM1L/VLDLR/ATP8B3/C2CD2L/KCNQ1/ACE/ATG9A/STARD5/HILPDA/STARD3/ANXA1/FURIN/APOL2/SLC27A5/PLTP/SPNS1/VPS51/RXRA/NR1H3/SLCO3A1/MIF/SLC25A10/C1QTNF1/ABCC1/ATP10A/TREM2/LRP10/PRKCD/STARD10/ZDHHC8/RBP7/PLSCR3/SPNS3/SLC66A2/SLCO2A1/APOL4/ANO9/CPTP/CIDEB/APOM/NR1H2/PPARD/APOL3/FABP6/APOE/SLC27A4/REPIN1/ABCA2/SREBF2/SLC51A/GLTP/SLC2A1/ATP10B/TSPO/SLC27A3/CRABP2/SPNS2/UCP3/PLA2G4F/PNPLA2/SLC27A2/ABCA3/ABCG4/FITM1/RBP1/APOBR/RETN/ATG9B/NOS2/AGTR1/AKR1C1/DRD4/STAR/LIPC/PLA2G3/APOC1/FABP7/APOL1/FASLG/POMC/UCP2/LEP/CES1/PLA2G2F/MFSD2B/PLA2G2D/APOC2/ANXA2P2/ADIPOQ",123
"GO:0002448","mast cell mediated immunity","21/3774","56/18805",0.375,1.8685413354531,3.26157660179966,0.0019088946789377,0.0246036823137864,0.0199076981819052,"NDST2/LAT2/SYK/STXBP1/FGR/UNC13D/GATA2/FES/SPHK2/VAMP8/BTK/RASGRP1/SPON2/STXBP2/CD300A/FCER1A/LAT/LGALS9/PTGDS/PLA2G3/GRP",21
"GO:0006869","lipid transport","118/3774","460/18805",0.256521739130435,1.27819059468676,3.02687601805015,0.00191896763169951,0.0246036823137864,0.0199076981819052,"CPT2/PITPNB/GPS2/AKT1/CLN8/NAXE/XKR8/TRIAP1/PITPNA/LPCAT3/PLEKHA8P1/ABCC10/PITPNM2/SLC25A11/COMT/AKT2/FIS1/STOML1/PSAP/CRY2/NPC2/SIGMAR1/PITPNM1/GRAMD1A/TSKU/GM2A/SYK/ABCG1/LAMTOR1/CLN3/SLC10A3/ATG2A/CLPTM1L/VLDLR/ATP8B3/C2CD2L/KCNQ1/ACE/ATG9A/STARD5/STARD3/ANXA1/FURIN/APOL2/SLC27A5/PLTP/SPNS1/VPS51/RXRA/NR1H3/SLCO3A1/MIF/SLC25A10/C1QTNF1/ABCC1/ATP10A/TREM2/LRP10/PRKCD/STARD10/ZDHHC8/RBP7/PLSCR3/SPNS3/SLC66A2/SLCO2A1/APOL4/ANO9/CPTP/CIDEB/APOM/NR1H2/PPARD/APOL3/FABP6/APOE/SLC27A4/REPIN1/ABCA2/SREBF2/SLC51A/GLTP/SLC2A1/ATP10B/TSPO/SLC27A3/CRABP2/SPNS2/UCP3/PLA2G4F/SLC27A2/ABCA3/ABCG4/RBP1/APOBR/RETN/ATG9B/NOS2/AGTR1/AKR1C1/DRD4/STAR/LIPC/PLA2G3/APOC1/FABP7/APOL1/FASLG/POMC/UCP2/LEP/CES1/PLA2G2F/MFSD2B/PLA2G2D/APOC2/ANXA2P2/ADIPOQ",118
"GO:0006790","sulfur compound metabolic process","88/3774","329/18805",0.267477203647416,1.33277923015094,3.05128178646239,0.00191914601736806,0.0246036823137864,0.0199076981819052,"ACOT8/MLYCD/EXTL3/ELOVL1/ABHD14B/NDST2/BLMH/HAGH/GSTK1/PANK4/OGDH/NUDT19/MTHFR/BCKDK/DCAKD/TECR/TPST2/FASN/MVK/CHPF2/COASY/HGSNAT/GSTO1/PPT2/GSTP1/GSTZ1/DGAT1/AKR1A1/GCDH/HS6ST1/MSRA/HYAL1/B3GALT6/GSTA4/PDK2/IDUA/OPLAH/B3GAT3/NAGLU/SGSH/STAT5A/CHST12/CHPF/CHST14/MPST/SLC25A10/SULT1A3/GUSB/MVD/GGT7/DPEP2/GGT5/GSTM3/GAL3ST4/G6PD/MAT1A/GGT3P/HPGDS/CHST7/GPC1/TST/SLC27A2/CHST2/ACSS1/TSTD1/PMVK/GSTM4/NUDT8/ACOT1/NDP/FMO1/GGT6/CHST8/HS3ST2/GGTLC1/CHST1/LOC344967/ACSM5/SULT2B1/GSTM2/GSTA1/B3GAT2/CHST13/THEM5/HS3ST5/HS3ST4/HS3ST6/GGTLC2",88
"GO:0032635","interleukin-6 production","52/3774","177/18805",0.293785310734463,1.46386665828341,3.10691096506261,0.00192068975917011,0.0246036823137864,0.0199076981819052,"HYAL2/BSG/ARRB2/PTPN6/IL16/SYK/ARID5A/RELA/AKIRIN2/SIRPA/MAPKAPK2/INAVA/NLRC3/MYD88/SPHK2/NOD2/CARD9/BTK/UNC93B1/TREM2/SPON2/MAPK13/CEBPB/PYCARD/CSK/GAS6/HAVCR2/IL17RC/HLA-B/AIF1/TRPV4/CHRFAM7A/KLF2/NLRX1/TGFB1/CD200/CX3CL1/TLR9/TICAM1/TYROBP/LILRB4/SLAMF1/LGALS9/NOS2/CD74/C1QTNF4/FOXP3/IL36RN/POU2AF1/LEP/FOXJ1/IL36A",52
"GO:0032675","regulation of interleukin-6 production","52/3774","177/18805",0.293785310734463,1.46386665828341,3.10691096506261,0.00192068975917011,0.0246036823137864,0.0199076981819052,"HYAL2/BSG/ARRB2/PTPN6/IL16/SYK/ARID5A/RELA/AKIRIN2/SIRPA/MAPKAPK2/INAVA/NLRC3/MYD88/SPHK2/NOD2/CARD9/BTK/UNC93B1/TREM2/SPON2/MAPK13/CEBPB/PYCARD/CSK/GAS6/HAVCR2/IL17RC/HLA-B/AIF1/TRPV4/CHRFAM7A/KLF2/NLRX1/TGFB1/CD200/CX3CL1/TLR9/TICAM1/TYROBP/LILRB4/SLAMF1/LGALS9/NOS2/CD74/C1QTNF4/FOXP3/IL36RN/POU2AF1/LEP/FOXJ1/IL36A",52
"GO:0043903","regulation of biological process involved in symbiotic interaction","17/3774","42/18805",0.404761904761905,2.01683826683827,3.30565495171574,0.00194299549068717,0.0248007560680542,0.0200671574355853,"TRIM11/BSG/SMPD1/P4HB/TRIM62/FURIN/NECTIN2/KRT6A/BST2/CD4/TMPRSS4/LGALS9/HLA-DRB1/CD74/POMC/HS3ST5/BPIFA1",17
"GO:0006695","cholesterol biosynthetic process","24/3774","67/18805",0.358208955223881,1.78487530550744,3.22484303615977,0.00195191135720797,0.0248007560680542,0.0200671574355853,"NSDHL/LSS/SCAP/FDPS/LPCAT3/CYB5R3/MVK/ABCG1/EBP/DHCR24/SREBF1/MVD/FDFT1/FGF1/GPR146/APOE/PRKACA/SREBF2/G6PD/DHCR7/PMVK/ABCG4/TM7SF2/CES1",24
"GO:1902653","secondary alcohol biosynthetic process","24/3774","67/18805",0.358208955223881,1.78487530550744,3.22484303615977,0.00195191135720797,0.0248007560680542,0.0200671574355853,"NSDHL/LSS/SCAP/FDPS/LPCAT3/CYB5R3/MVK/ABCG1/EBP/DHCR24/SREBF1/MVD/FDFT1/FGF1/GPR146/APOE/PRKACA/SREBF2/G6PD/DHCR7/PMVK/ABCG4/TM7SF2/CES1",24
"GO:2000630","positive regulation of miRNA metabolic process","24/3774","67/18805",0.358208955223881,1.78487530550744,3.22484303615977,0.00195191135720797,0.0248007560680542,0.0200671574355853,"SMARCA4/ZSWIM8/SMAD3/MRTFA/TP53/RELA/SRF/BMP2/HRAS/FOS/SMAD6/GATA2/SREBF1/KLF4/JUN/PDGFB/NGFR/NR1H2/SREBF2/TGFB1/SPI1/NOTCH3/EGR1/WT1",24
"GO:0014037","Schwann cell differentiation","19/3774","49/18805",0.387755102040816,1.9320971631896,3.27356708989193,0.00196638734057632,0.0248837379825658,0.0201343009992025,"AKT1/CDK5/GRB2/AKT2/SIRT2/MAP2K2/RELA/NAB2/SKI/HRAS/MAPK3/ERBB2/PRX/LGI4/POU3F1/NDRG1/GPC1/FA2H/NTRK2",19
"GO:0031294","lymphocyte costimulation","19/3774","49/18805",0.387755102040816,1.9320971631896,3.27356708989193,0.00196638734057632,0.0248837379825658,0.0201343009992025,"AKT1/EFNB1/PTPN6/CD320/CD86/SRC/CSK/CD81/ICOS/TNFRSF14/KLRK1/CCR7/LILRB4/LCK/SPN/TMIGD2/CD5/CD40LG/CD3E",19
"GO:0042246","tissue regeneration","28/3774","82/18805",0.341463414634146,1.7014360127703,3.18962332642121,0.00198116006720022,0.0249905357717974,0.0202207148183781,"BCL9/HDGFL2/NINJ1/ADAM15/MCUB/FKRP/SELENON/KLF5/BIN3/ANXA1/CDKN1A/NOTCH1/WNT10B/CD9/FZD7/SPAAR/CD81/PPARD/FZD9/XIRP1/HOPX/MDK/SOX2/KLK6/SGCA/MUSTN1/MYOD1/MYOZ1",28
"GO:0010248","establishment or maintenance of transmembrane electrochemical gradient","7/3774","11/18805",0.636363636363636,3.1708580237992,3.60869588350449,0.00200105286971048,0.0249905357717974,0.0202207148183781,"BAK1/ATP1B1/ATP1A1/BAX/ATP1A3/ATP1A2/ATP12A",7
"GO:1903276","regulation of sodium ion export across plasma membrane","7/3774","11/18805",0.636363636363636,3.1708580237992,3.60869588350449,0.00200105286971048,0.0249905357717974,0.0202207148183781,"FXYD3/ATP1B1/ATP1B2/ATP1B3/FXYD6/FXYD1/FXYD7",7
"GO:1903278","positive regulation of sodium ion export across plasma membrane","7/3774","11/18805",0.636363636363636,3.1708580237992,3.60869588350449,0.00200105286971048,0.0249905357717974,0.0202207148183781,"FXYD3/ATP1B1/ATP1B2/ATP1B3/FXYD6/FXYD1/FXYD7",7
"GO:0002710","negative regulation of T cell mediated immunity","14/3774","32/18805",0.4375,2.17996489136195,3.34741352373011,0.00200275366498121,0.0249905357717974,0.0202207148183781,"DUSP22/SMAD7/IL4I1/FCGR2B/NOD2/HLA-F/LILRB4/SLAMF1/SPN/TBX21/KLRC1/FOXP3/PDCD1/HLA-G",14
